iter	Passed	Remaining
573	14650	240578
574	14687	240745
575	14697	240464
576	14734	240632
577	14771	240797
578	14799	240801
579	14836	240970
580	14874	241143
581	14882	240836
582	14920	241009
583	14926	240656
584	14963	240829
585	14969	240477
586	15007	240651
587	15012	240300
588	15017	239951
589	15025	239650
590	15063	239818
591	15101	239989
592	15139	240157
593	15176	240325
594	15183	240002
595	15221	240167
596	15227	239846
597	15233	239501
598	15270	239659
599	15307	239823
600	15345	239987
601	15352	239668
602	15358	239349
603	15396	239516
604	15408	239276
605	15415	238961
606	15430	238780
607	15437	238465
608	15452	238285
609	15460	237996
610	15466	237662
611	15471	237329
612	15508	237484
613	15520	237260
614	15558	237426
615	15569	237185
616	15609	237378
617	15649	237571
618	15655	237253
619	15668	237046
620	15707	237230
621	15718	236989
622	15757	237178
623	15765	236886
624	15804	237074
625	15844	237265
626	15884	237455
627	15923	237642
628	15963	237828
629	15992	237858
630	16001	237591
631	16010	237316
632	16051	237521
633	16056	237207
634	16096	237396
635	16135	237573
636	16165	237604
637	16204	237788
638	16210	237478
639	16216	237168
640	16256	237352
641	16266	237109
642	16307	237303
643	16346	237482
644	16386	237665
645	16426	237852
646	16433	237568
647	16473	237750
648	16515	237956
649	16555	238150
650	16585	238187
651	16625	238364
652	16666	238558
653	16673	238279
654	16713	238458
655	16753	238639
656	16793	238815
657	16799	238514
658	16829	238547
659	16868	238719
660	16876	238442
661	16916	238616
662	16933	238469
663	16972	238643
664	17012	238818
665	17024	238593
666	17054	238634
667	17094	238808
668	17134	238980
669	17143	238728
670	17154	238504
671	17194	238670
672	17207	238472
673	17246	238642
674	17292	238895
675	17352	239337
676	17363	239111
677	17404	239301
678	17436	239365
679	17484	239642
680	17496	239426
681	17560	239923
682	17579	239812
683	17590	239585
684	17659	240139
685	17716	240544
686	17781	241046
687	17832	241361
688	17897	241861
689	17962	242365
690	18026	242851
691	18092	243364
692	18120	243364
693	18131	243133
694	18161	243159
695	18173	242941
696	18196	242869
697	18264	243406
698	18333	243941
699	18351	243811
700	18419	244339
701	18433	244155
702	18498	244638
703	18522	244587
704	18586	245047
705	18607	244956
706	18667	245367
707	18694	245348
708	18703	245097
709	18750	245342
710	18793	245535
711	18824	245561
712	18867	245750
713	18930	246208
714	18949	246084
715	19012	246526
716	19076	246982
717	19085	246732
718	19139	247051
719	19184	247261
720	19244	247673
721	19254	247425
722	19321	247918
723	19374	248232
724	19417	248408
725	19482	248868
726	19545	249301
727	19551	249010
728	19598	249236
729	19613	249060
730	19655	249235
731	19714	249604
732	19775	250012
733	19781	249721
734	19791	249476
735	19824	249530
736	19866	249696
737	19929	250123
738	19992	250539
739	20003	250318
740	20067	250751
741	20102	250814
742	20157	251140
743	20163	250852
744	20229	251301
745	20245	251141
746	20307	251547
747	20330	251471
748	20387	251803
749	20400	251609
750	20462	252006
751	20517	252320
752	20560	252489
753	20620	252857
754	20626	252570
755	20666	252700
756	20678	252483
757	20719	252630
758	20779	252989
759	20788	252742
760	20822	252799
761	20829	252527
762	20838	252274
763	20881	252431
764	20899	252302
765	20909	252066
766	20916	251791
767	20958	251942
768	21017	252289
769	21079	252676
770	21086	252414
771	21096	252173
772	21158	252566
773	21170	252347
774	21229	252695
775	21272	252854
776	21329	253176
777	21390	253553
778	21436	253738
779	21489	254017
780	21550	254385
781	21595	254563
782	21646	254813
783	21710	255204
784	21717	254940
785	21726	254696
786	21743	254538
787	21798	254835
788	21859	255188
789	21903	255353
790	21920	255205
791	21944	255131
792	21999	255419
793	22043	255581
794	22102	255914
795	22108	255633
796	22172	256028
797	22178	255748
798	22233	256028
799	22247	255843
800	22263	255686
801	22328	256078
802	22376	256285
803	22388	256080
804	22432	256236
805	22490	256546
806	22552	256906
807	22598	257084
808	22610	256881
809	22653	257019
810	22717	257395
811	22726	257154
812	22771	257316
813	22814	257461
814	22837	257375
815	22879	257506
816	22911	257517
817	22954	257662
818	22991	257736
819	23003	257530
820	23025	257428
821	23031	257153
822	23057	257104
823	23110	257353
824	23116	257080
825	23134	256946
826	23159	256883
827	23203	257028
828	23233	257024
829	23277	257170
830	23312	257226
831	23356	257369
832	23417	257703
833	23470	257947
834	23493	257869
835	23501	257615
836	23565	257979
837	23611	258147
838	23659	258333
839	23688	258316
840	23743	258576
841	23759	258424
842	23784	258356
843	23809	258288
844	23825	258133
845	23891	258509
846	23945	258762
847	23990	258911
848	24040	259120
849	24088	259301
850	24134	259464
851	24197	259815
852	24207	259585
853	24215	259336
854	24279	259691
855	24293	259509
856	24356	259846
857	24364	259599
858	24417	259839
859	24425	259588
860	24433	259345
861	24479	259509
862	24526	259676
863	24589	260009
864	24623	260043
865	24672	260227
866	24735	260563
867	24797	260892
868	24809	260681
869	24843	260713
870	24859	260556
871	24913	260793
872	24960	260952
873	25013	261184
874	25060	261340
875	25122	261663
876	25139	261512
877	25178	261588
878	25221	261707
879	25285	262048
880	25341	262307
881	25385	262436
882	25407	262336
883	25421	262155
884	25465	262276
885	25488	262195
886	25495	261942
887	25504	261709
888	25514	261485
889	25562	261652
890	25574	261457
891	25582	261219
892	25589	260965
893	25602	260783
894	25625	260693
895	25648	260608
896	25660	260411
897	25670	260195
898	25684	260014
899	25693	259786
900	25726	259802
901	25771	259945
902	25832	260237
903	25883	260442
904	25926	260557
905	25991	260892
906	26002	260687
907	26066	261011
908	26119	261228
909	26163	261349
910	26227	261668
911	26287	261951
912	26330	262066
913	26357	262019
914	26370	261828
915	26412	261936
916	26467	262165
917	26530	262471
918	26537	262231
919	26591	262446
920	26600	262221
921	26643	262332
922	26664	262220
923	26706	262324
924	26721	262161
925	26777	262397
926	26840	262700
927	26886	262834
928	26901	262670
929	26943	262769
930	27008	263095
931	27063	263320
932	27071	263084
933	27082	262879
934	27101	262757
935	27163	263041
936	27169	262789
937	27231	263084
938	27244	262900
939	27306	263191
940	27328	263090
941	27390	263383
942	27407	263234
943	27471	263541
944	27525	263750
945	27569	263862
946	27631	264147
947	27637	263896
948	27700	264194
949	27709	263972
950	27720	263770
951	27784	264072
952	27839	264281
953	27881	264376
954	27911	264351
955	27918	264120
956	27962	264222
957	27991	264195
958	28034	264295
959	28071	264337
960	28114	264442
961	28172	264685
962	28234	264959
963	28278	265070
964	28332	265264
965	28350	265137
966	28374	265054
967	28384	264839
968	28398	264674
969	28432	264682
970	28456	264603
971	28498	264696
972	28504	264450
973	28568	264746
974	28627	264991
975	28637	264780
976	28645	264548
977	28652	264317
978	28662	264106
979	28723	264370
980	28734	264178
981	28762	264132
982	28805	264231
983	28822	264093
984	28876	264288
985	28938	264555
986	28946	264326
987	28969	264242
988	29030	264501
989	29036	264259
