iter	Passed	Remaining
581	18829	304705
582	18858	304616
583	18883	304458
584	18922	304533
585	18957	304555
586	18987	304473
587	19019	304438
588	19054	304450
589	19091	304489
590	19119	304396
591	19151	304358
592	19182	304300
593	19208	304170
594	19236	304065
595	19269	304036
596	19305	304063
597	19349	304216
598	19380	304169
599	19424	304317
600	19460	304335
601	19484	304185
602	19519	304185
603	19544	304046
604	19567	303855
605	19591	303693
606	19621	303629
607	19658	303674
608	19692	303662
609	19727	303671
610	19759	303629
611	19788	303554
612	19825	303595
613	19856	303533
614	19883	303429
615	19916	303402
616	19937	303204
617	19967	303128
618	19992	302993
619	20032	303071
620	20064	303030
621	20093	302957
622	20119	302822
623	20146	302712
624	20169	302548
